contigName	contigLen	totalAvgDepth	mapped_reads_sorted.bam	mapped_reads_sorted.bam-var
k141_13584	1302	0	0	0
k141_2833	1361	0	0	0
k141_1375	1624	0	0	0
k141_1376	1223	0	0	0
k141_6207	3308	0	0	0
k141_2835	1463	0	0	0
k141_4635	1570	0	0	0
k141_9770	2982	0	0	0
k141_4636	1875	0	0	0
k141_1377	2120	0	0	0
k141_6210	1519	0	0	0
k141_9771	3742	0	0	0
k141_4639	1231	0	0	0
k141_6213	1214	0	0	0
k141_2837	5642	0	0	0
k141_13590	5690	0	0	0
k141_6214	2731	0	0	0
k141_4641	3085	0	0	0
k141_2840	1204	0	0	0
k141_6215	1750	0	0	0
k141_1378	7877	0	0	0
k141_6216	1465	0	0	0
k141_2841	2450	0	0	0
k141_13594	3124	0	0	0
k141_2842	1019	0	0	0
k141_4643	3203	0	0	0
k141_1381	1549	0	0	0
k141_6217	1840	0	0	0
k141_4645	1068	0	0	0
k141_2843	1728	0	0	0
k141_1382	1805	0	0	0
k141_6218	1933	0	0	0
k141_13595	3506	0	0	0
k141_6219	1022	0	0	0
k141_1383	1158	0	0	0
k141_4646	1742	0	0	0
k141_6220	1010	0	0	0
k141_2845	2877	0	0	0
k141_1387	1341	0	0	0
k141_4648	1525	0	0	0
k141_6221	2094	0	0	0
k141_2846	1520	0	0	0
k141_1388	1461	0	0	0
k141_13599	2439	0	0	0
k141_6222	2034	0	0	0
k141_1390	1023	0	0	0
k141_4649	2711	0	0	0
k141_2847	2074	0	0	0
k141_2848	1120	0	0	0
k141_6223	2193	0	0	0
k141_1391	2321	0	0	0
k141_4650	2490	0	0	0
k141_2849	2192	0	0	0
k141_6224	1586	0	0	0
k141_13605	3147	0	0	0
k141_1394	2566	0	0	0
k141_4653	2261	0	0	0
k141_6226	2366	0	0	0
k141_13606	1280	0	0	0
k141_2850	3625	0	0	0
k141_1395	1832	0	0	0
k141_6228	3238	0	0	0
k141_4655	7116	0	0	0
k141_1398	5834	0	0	0
k141_4657	2590	0	0	0
k141_6229	7781	0	0	0
k141_9773	33638	0	0	0
k141_1400	3985	0	0	0
k141_6230	2283	0	0	0
k141_4658	4468	0	0	0
k141_9774	2492	0	0	0
k141_1403	2261	0	0	0
k141_4659	1096	0	0	0
k141_9775	1121	0	0	0
k141_1404	1690	0	0	0
k141_6231	4063	0	0	0
k141_1406	1133	0	0	0
k141_4660	3537	0	0	0
k141_9777	3587	0	0	0
k141_1407	1598	0	0	0
k141_4661	1063	0	0	0
k141_6233	2376	0	0	0
k141_9778	1370	0	0	0
k141_6234	1137	0	0	0
k141_9779	1705	0	0	0
k141_1408	4330	0	0	0
k141_4662	4512	0	0	0
k141_1409	1422	0	0	0
k141_6236	3419	0	0	0
k141_9780	3733	0	0	0
k141_2852	25826	0	0	0
k141_4663	2798	0	0	0
k141_1410	2235	0	0	0
k141_6237	1841	0	0	0
k141_9781	4174	0	0	0
k141_4665	2458	0	0	0
k141_1411	3351	0	0	0
k141_6238	3231	0	0	0
k141_9782	1228	0	0	0
k141_4666	1759	0	0	0
k141_2853	5654	0	0	0
k141_1412	2326	0	0	0
k141_9785	3511	0	0	0
k141_4667	4003	0	0	0
k141_6239	5167	0	0	0
k141_4668	4085	0	0	0
k141_1414	6030	0	0	0
k141_9787	4996	0	0	0
k141_1415	1385	0	0	0
k141_6241	6039	0	0	0
k141_4670	1880	0	0	0
k141_4671	2007	0	0	0
k141_1416	3332	0	0	0
k141_6244	2478	0	0	0
k141_9790	4169	0	0	0
k141_1417	3090	0	0	0
k141_4673	3650	0	0	0
k141_1418	1023	0	0	0
k141_9791	3390	0	0	0
k141_1419	1135	0	0	0
k141_6246	3998	0	0	0
k141_9792	1467	0	0	0
k141_4678	1354	0	0	0
k141_4679	1889	0	0	0
k141_9797	1258	0	0	0
k141_6247	6066	0	0	0
k141_1420	6708	0	0	0
k141_4681	3232	0	0	0
k141_6248	1370	0	0	0
k141_13608	56709	0	0	0
k141_4683	1452	0	0	0
k141_1421	2818	0	0	0
k141_4684	1020	0	0	0
k141_9799	6196	0	0	0
k141_1422	1977	0	0	0
k141_13609	2574	0	0	0
k141_4686	1526	0	0	0
k141_1423	1422	0	0	0
k141_4687	1391	0	0	0
k141_6249	6122	0	0	0
k141_13610	3174	0	0	0
k141_4688	1424	0	0	0
k141_1425	2308	0	0	0
k141_4690	1084	0	0	0
k141_9802	4715	0	0	0
k141_6251	2237	0	0	0
k141_13611	2061	0	0	0
k141_1427	1020	0	0	0
k141_9803	1042	0	0	0
k141_9804	1225	0	0	0
k141_6252	2057	0	0	0
k141_13612	2093	0	0	0
k141_1429	1228	0	0	0
k141_4692	3011	0	0	0
k141_9806	1558	0	0	0
k141_4693	1291	0	0	0
k141_1431	1629	0	0	0
k141_4694	1181	0	0	0
k141_9807	1750	0	0	0
k141_13614	3654	0	0	0
k141_6253	4807	0	0	0
k141_9808	2369	0	0	0
k141_2854	41762	0	0	0
k141_13615	2496	0	0	0
k141_6254	2506	0	0	0
k141_2855	1748	0	0	0
k141_13616	1038	0	0	0
k141_1432	5950	0	0	0
k141_9811	2357	0	0	0
k141_4695	6830	0	0	0
k141_13617	2113	0	0	0
k141_2856	2382	0	0	0
k141_1433	1376	0	0	0
k141_9812	1289	0	0	0
k141_9813	1379	0	0	0
k141_6256	3833	0	0	0
k141_9814	1283	0	0	0
k141_6257	1029	0	0	0
k141_1435	2296	0	0	0
k141_4696	2967	0	0	0
k141_2858	2505	0	0	0
k141_6258	1011	0	0	0
k141_13621	3000	0	0	0
k141_1436	1991	0	0	0
k141_6259	1536	0	0	0
k141_9815	3076	0	0	0
k141_1438	1016	0	0	0
k141_13623	2379	0	0	0
k141_1439	1174	0	0	0
k141_4697	4721	0	0	0
k141_6262	1928	0	0	0
k141_4698	1289	0	0	0
k141_13624	2049	0	0	0
k141_6268	1240	0	0	0
k141_4701	2941	0	0	0
k141_1440	6033	0	0	0
k141_13625	4283	0	0	0
k141_9817	9274	0	0	0
k141_4703	2948	0	0	0
k141_13626	1973	0	0	0
k141_9819	1145	0	0	0
k141_1444	2472	0	0	0
k141_9820	1071	0	0	0
k141_13628	1997	0	0	0
k141_1445	1765	0	0	0
k141_6269	6793	0	0	0
k141_9821	3113	0	0	0
k141_1447	1931	0	0	0
k141_4705	6083	0	0	0
k141_6270	3942	0	0	0
k141_13629	5334	0	0	0
k141_1448	2829	0	0	0
k141_4706	2643	0	0	0
k141_1449	1246	0	0	0
k141_13631	1218	0	0	0
k141_9822	4900	0	0	0
k141_4707	1645	0	0	0
k141_1450	1936	0	0	0
k141_6272	3382	0	0	0
k141_13632	2755	0	0	0
k141_2860	24239	0	0	0
k141_4709	1827	0	0	0
k141_6273	1581	0	0	0
k141_2861	1756	0	0	0
k141_2862	1113	0	0	0
k141_4711	1745	0	0	0
k141_6274	2674	0	0	0
k141_1451	4477	0	0	0
k141_6275	1896	0	0	0
k141_4712	2707	0	0	0
k141_6276	1537	0	0	0
k141_13635	5319	0	0	0
k141_2863	4066	0	0	0
k141_6277	1648	0	0	0
k141_13636	2069	0	0	0
k141_1452	6830	0	0	0
k141_13637	2251	0	0	0
k141_7971	155422	0	0	0
k141_4714	7103	0	0	0
k141_9823	15638	0	0	0
k141_2864	7294	0	0	0
k141_7972	2857	0	0	0
k141_4715	1700	0	0	0
k141_2865	1324	0	0	0
k141_7973	1929	0	0	0
k141_2866	1707	0	0	0
k141_4716	3056	0	0	0
k141_9824	4776	0	0	0
k141_2868	1325	0	0	0
k141_13638	7992	0	0	0
k141_4717	1711	0	0	0
k141_9826	2063	0	0	0
k141_4718	1691	0	0	0
k141_7974	5594	0	0	0
k141_13641	1413	0	0	0
k141_9828	1817	0	0	0
k141_4719	1914	0	0	0
k141_13642	2250	0	0	0
k141_7976	3002	0	0	0
k141_13643	1630	0	0	0
k141_4720	3217	0	0	0
k141_9832	4069	0	0	0
k141_4721	2306	0	0	0
k141_9834	1911	0	0	0
k141_4722	2693	0	0	0
k141_9835	2782	0	0	0
k141_9836	1382	0	0	0
k141_4725	1854	0	0	0
k141_13644	8941	0	0	0
k141_7977	9425	0	0	0
k141_4726	2099	0	0	0
k141_7978	1155	0	0	0
k141_9837	3978	0	0	0
k141_13647	2276	0	0	0
k141_4728	1860	0	0	0
k141_4729	1720	0	0	0
k141_4730	1342	0	0	0
k141_7979	5365	0	0	0
k141_7980	2193	0	0	0
k141_4731	3806	0	0	0
k141_4732	1700	0	0	0
k141_9838	9904	0	0	0
k141_4733	1115	0	0	0
k141_7981	4053	0	0	0
k141_7982	1182	0	0	0
k141_9839	2562	0	0	0
k141_13648	12387	0	0	0
k141_4734	3038	0	0	0
k141_7984	2171	0	0	0
k141_13649	2375	0	0	0
k141_4739	1303	0	0	0
k141_13651	1080	0	0	0
k141_9840	5089	0	0	0
k141_13653	1244	0	0	0
k141_9841	1912	0	0	0
k141_7985	6846	0	0	0
k141_13655	2011	0	0	0
k141_4740	5023	0	0	0
k141_9842	3609	0	0	0
k141_7987	1062	0	0	0
k141_7988	1597	0	0	0
k141_9844	2171	0	0	0
k141_7989	1228	0	0	0
k141_4743	2371	0	0	0
k141_9845	1984	0	0	0
k141_13658	5108	0	0	0
k141_9846	1204	0	0	0
k141_13659	1987	0	0	0
k141_7991	3859	0	0	0
k141_4746	3075	0	0	0
k141_7993	2954	0	0	0
k141_4749	1787	0	0	0
k141_4751	2323	0	0	0
k141_13662	6192	0	0	0
k141_4752	1057	0	0	0
k141_13663	1436	0	0	0
k141_4754	3413	0	0	0
k141_13666	3565	0	0	0
k141_13667	1352	0	0	0
k141_4759	1200	0	0	0
k141_13669	1511	0	0	0
k141_13674	2211	0	0	0
k141_4762	10753	0	0	0
k141_13676	3104	0	0	0
k141_13677	1867	0	0	0
k141_7994	27832	0	0	0
k141_4764	4200	0	0	0
k141_13678	2200	0	0	0
k141_7995	2600	0	0	0
k141_4765	2542	0	0	0
k141_1453	90995	0	0	0
k141_13679	1568	0	0	0
k141_1454	1296	0	0	0
k141_7996	2289	0	0	0
k141_13680	1733	0	0	0
k141_1455	2638	0	0	0
k141_1456	1123	0	0	0
k141_7999	3066	0	0	0
k141_1457	1387	0	0	0
k141_1458	1544	0	0	0
k141_8001	2037	0	0	0
k141_13682	6122	0	0	0
k141_13683	1218	0	0	0
k141_1459	2035	0	0	0
k141_1460	1030	0	0	0
k141_13685	3631	0	0	0
k141_2869	99329	0	0	0
k141_1461	6735	0	0	0
k141_13687	3012	0	0	0
k141_13688	1113	0	0	0
k141_13689	1263	0	0	0
k141_1462	4060	0	0	0
k141_13692	1629	0	0	0
k141_2870	6652	0	0	0
k141_13693	1590	0	0	0
k141_2871	1302	0	0	0
k141_1463	4039	0	0	0
k141_2873	2183	0	0	0
k141_2875	1307	0	0	0
k141_1464	2752	0	0	0
k141_13694	4851	0	0	0
k141_2879	1311	0	0	0
k141_8002	21921	0	0	0
k141_2880	1771	0	0	0
k141_8003	2164	0	0	0
k141_1465	5534	0	0	0
k141_2882	1811	0	0	0
k141_13696	4882	0	0	0
k141_8006	1349	0	0	0
k141_13697	2188	0	0	0
k141_2883	2835	0	0	0
k141_13698	1227	0	0	0
k141_2885	2061	0	0	0
k141_1469	7113	0	0	0
k141_2886	2465	0	0	0
k141_13699	2411	0	0	0
k141_13700	1014	0	0	0
k141_1470	1324	0	0	0
k141_11417	543128	0	0	0
k141_13701	3656	0	0	0
k141_1472	4596	0	0	0
k141_8007	13682	0	0	0
k141_13702	2715	0	0	0
k141_1473	1733	0	0	0
k141_8010	1166	0	0	0
k141_13703	2152	0	0	0
k141_1475	2091	0	0	0
k141_8011	3911	0	0	0
k141_13709	1818	0	0	0
k141_11418	9915	0	0	0
k141_1478	1500	0	0	0
k141_8013	1083	0	0	0
k141_11420	1463	0	0	0
k141_1479	2487	0	0	0
k141_13711	3478	0	0	0
k141_1481	1140	0	0	0
k141_11421	3191	0	0	0
k141_8016	3773	0	0	0
k141_1483	1052	0	0	0
k141_1484	1134	0	0	0
k141_2889	19229	0	0	0
k141_13713	4556	0	0	0
k141_1485	3445	0	0	0
k141_8018	4697	0	0	0
k141_11422	7222	0	0	0
k141_8019	2127	0	0	0
k141_1486	2773	0	0	0
k141_8020	1522	0	0	0
k141_2893	6004	0	0	0
k141_11423	2742	0	0	0
k141_13714	5251	0	0	0
k141_1488	2283	0	0	0
k141_11424	1321	0	0	0
k141_8022	1852	0	0	0
k141_11425	1470	0	0	0
k141_13715	2436	0	0	0
k141_2894	3072	0	0	0
k141_1492	1676	0	0	0
k141_11426	1682	0	0	0
k141_2895	1664	0	0	0
k141_1493	1590	0	0	0
k141_8024	2812	0	0	0
k141_1494	1047	0	0	0
k141_2897	1363	0	0	0
k141_11427	2725	0	0	0
k141_1496	1163	0	0	0
k141_13716	4559	0	0	0
k141_13717	1924	0	0	0
k141_2898	4100	0	0	0
k141_8025	6453	0	0	0
k141_1498	3559	0	0	0
k141_2899	1739	0	0	0
k141_13718	2729	0	0	0
k141_11428	6227	0	0	0
k141_13719	1452	0	0	0
k141_8027	1413	0	0	0
k141_11431	1014	0	0	0
k141_8028	1147	0	0	0
k141_1501	2822	0	0	0
k141_13720	2294	0	0	0
k141_8029	1383	0	0	0
k141_8030	1052	0	0	0
k141_13721	1659	0	0	0
k141_11435	1683	0	0	0
k141_1506	1061	0	0	0
k141_2900	7037	0	0	0
k141_11437	2225	0	0	0
k141_2901	1967	0	0	0
k141_13724	3329	0	0	0
k141_11438	1801	0	0	0
k141_2902	1357	0	0	0
k141_8031	6764	0	0	0
k141_2904	1249	0	0	0
k141_13725	3026	0	0	0
k141_8032	1540	0	0	0
k141_2905	2104	0	0	0
k141_13726	3121	0	0	0
k141_1508	9592	0	0	0
k141_2907	1830	0	0	0
k141_11439	7365	0	0	0
k141_1509	3928	0	0	0
k141_13727	4432	0	0	0
k141_4767	99450	0	0	0
k141_2911	3214	0	0	0
k141_1510	1153	0	0	0
k141_13728	1154	0	0	0
k141_1511	2272	0	0	0
k141_11441	6498	0	0	0
k141_4768	3556	0	0	0
k141_4769	1060	0	0	0
k141_2913	4936	0	0	0
k141_9849	142664	0	0	0
k141_8033	13009	0	0	0
k141_13734	3144	0	0	0
k141_11442	2957	0	0	0
k141_11443	1710	0	0	0
k141_1515	3297	0	0	0
k141_8036	1141	0	0	0
k141_2918	1054	0	0	0
k141_9850	3075	0	0	0
k141_1516	1295	0	0	0
k141_8037	1713	0	0	0
k141_9851	1268	0	0	0
k141_8038	1228	0	0	0
k141_4771	6982	0	0	0
k141_8039	1176	0	0	0
k141_11445	3649	0	0	0
k141_1517	3253	0	0	0
k141_9852	2433	0	0	0
k141_11446	1566	0	0	0
k141_8041	1324	0	0	0
k141_13735	7792	0	0	0
k141_2919	6685	0	0	0
k141_4774	1720	0	0	0
k141_9853	2538	0	0	0
k141_8043	1241	0	0	0
k141_13736	2005	0	0	0
k141_9854	1204	0	0	0
k141_4775	2026	0	0	0
k141_1518	4838	0	0	0
k141_2921	1931	0	0	0
k141_9855	1950	0	0	0
k141_8045	2245	0	0	0
k141_1519	1038	0	0	0
k141_4776	1476	0	0	0
k141_11447	5002	0	0	0
k141_2923	1021	0	0	0
k141_4777	1872	0	0	0
k141_4778	1673	0	0	0
k141_11448	4528	0	0	0
k141_1520	5282	0	0	0
k141_9856	6163	0	0	0
k141_9857	1123	0	0	0
k141_2927	5329	0	0	0
k141_4781	2589	0	0	0
k141_2929	1216	0	0	0
k141_4782	1694	0	0	0
k141_11451	2673	0	0	0
k141_11452	2847	0	0	0
k141_2933	2891	0	0	0
k141_13737	15575	0	0	0
k141_8046	13995	0	0	0
k141_11453	2163	0	0	0
k141_4785	4248	0	0	0
k141_13738	1052	0	0	0
k141_2935	2568	0	0	0
k141_13739	1776	0	0	0
k141_11454	3092	0	0	0
k141_4786	3161	0	0	0
k141_8048	3359	0	0	0
k141_4787	1431	0	0	0
k141_2936	2966	0	0	0
k141_4789	1497	0	0	0
k141_8050	1970	0	0	0
k141_1521	16096	0	0	0
k141_8051	1518	0	0	0
k141_4790	2566	0	0	0
k141_8053	1242	0	0	0
k141_13741	7093	0	0	0
k141_11455	7146	0	0	0
k141_4791	2354	0	0	0
k141_11456	1438	0	0	0
k141_2938	7494	0	0	0
k141_11457	1214	0	0	0
k141_13744	2141	0	0	0
k141_1522	6413	0	0	0
k141_11459	2564	0	0	0
k141_13747	1272	0	0	0
k141_1523	2020	0	0	0
k141_1524	1029	0	0	0
k141_11461	1184	0	0	0
k141_1525	1569	0	0	0
k141_13750	1696	0	0	0
k141_4793	6517	0	0	0
k141_11462	1650	0	0	0
k141_1526	1072	0	0	0
k141_1527	1391	0	0	0
k141_6278	245549	0	0	0
k141_4795	2514	0	0	0
k141_13751	3441	0	0	0
k141_11465	2492	0	0	0
k141_11466	1005	0	0	0
k141_1528	3663	0	0	0
k141_4797	1859	0	0	0
k141_11467	1711	0	0	0
k141_6284	1043	0	0	0
k141_13752	3704	0	0	0
k141_4798	1509	0	0	0
k141_6285	1331	0	0	0
k141_1533	1881	0	0	0
k141_13753	2800	0	0	0
k141_6286	2767	0	0	0
k141_11468	4937	0	0	0
k141_2940	16661	0	0	0
k141_11469	1554	0	0	0
k141_13754	2375	0	0	0
k141_1537	2152	0	0	0
k141_11470	1184	0	0	0
k141_4803	5722	0	0	0
k141_11471	1056	0	0	0
k141_1539	1485	0	0	0
k141_13756	1637	0	0	0
k141_4804	2562	0	0	0
k141_13759	2258	0	0	0
k141_13760	1029	0	0	0
k141_1540	4419	0	0	0
k141_4806	2929	0	0	0
k141_1541	2410	0	0	0
k141_13761	3019	0	0	0
k141_4807	1410	0	0	0
k141_11472	8494	0	0	0
k141_13762	1376	0	0	0
k141_1542	4411	0	0	0
k141_4808	4473	0	0	0
k141_13763	3605	0	0	0
k141_1543	1077	0	0	0
k141_6287	16742	0	0	0
k141_1544	1161	0	0	0
k141_13764	1289	0	0	0
k141_6288	1098	0	0	0
k141_11475	4915	0	0	0
k141_4809	3440	0	0	0
k141_1545	2595	0	0	0
k141_13765	2507	0	0	0
k141_11476	3420	0	0	0
k141_1547	1330	0	0	0
k141_4810	3103	0	0	0
k141_6292	4565	0	0	0
k141_1548	1175	0	0	0
k141_4811	1020	0	0	0
k141_6295	1309	0	0	0
k141_11477	3413	0	0	0
k141_4812	2522	0	0	0
k141_1550	2855	0	0	0
k141_6299	1494	0	0	0
k141_4813	1651	0	0	0
k141_13766	7402	0	0	0
k141_11478	2665	0	0	0
k141_1551	3002	0	0	0
k141_6300	2829	0	0	0
k141_11481	2169	0	0	0
k141_13767	3109	0	0	0
k141_1552	2750	0	0	0
k141_2941	31290	0	0	0
k141_13769	1469	0	0	0
k141_1553	1394	0	0	0
k141_4816	4335	0	0	0
k141_13770	1259	0	0	0
k141_11482	3715	0	0	0
k141_4817	1749	0	0	0
k141_6301	5359	0	0	0
k141_2946	1849	0	0	0
k141_13771	3218	0	0	0
k141_2947	1446	0	0	0
k141_11484	3164	0	0	0
k141_6302	2203	0	0	0
k141_13772	2046	0	0	0
k141_6303	1332	0	0	0
k141_1554	6562	0	0	0
k141_2948	2616	0	0	0
k141_13773	1988	0	0	0
k141_2951	1031	0	0	0
k141_11485	4001	0	0	0
k141_13774	1556	0	0	0
k141_4819	6791	0	0	0
k141_11486	2224	0	0	0
k141_6304	5022	0	0	0
k141_1555	4499	0	0	0
k141_13775	2349	0	0	0
k141_4820	1852	0	0	0
k141_2955	1958	0	0	0
k141_4821	1505	0	0	0
k141_13776	1889	0	0	0
k141_4822	1915	0	0	0
k141_6305	4131	0	0	0
k141_4823	1543	0	0	0
k141_6306	2089	0	0	0
k141_1557	5553	0	0	0
k141_11487	7009	0	0	0
k141_2956	6090	0	0	0
k141_1558	1085	0	0	0
k141_11489	1015	0	0	0
k141_11490	1073	0	0	0
k141_2957	2196	0	0	0
k141_13778	6427	0	0	0
k141_13779	1272	0	0	0
k141_11492	2148	0	0	0
k141_2960	2475	0	0	0
k141_1560	5770	0	0	0
k141_13780	3262	0	0	0
k141_1561	1349	0	0	0
k141_6307	9740	0	0	0
k141_2961	3779	0	0	0
k141_13782	3019	0	0	0
k141_4824	11886	0	0	0
k141_2962	1903	0	0	0
k141_13783	2004	0	0	0
k141_2964	1128	0	0	0
k141_1566	2605	0	0	0
k141_11496	7899	0	0	0
k141_4825	3527	0	0	0
k141_2965	1932	0	0	0
k141_4826	1711	0	0	0
k141_2967	1126	0	0	0
k141_11497	2722	0	0	0
k141_1567	3535	0	0	0
k141_6310	7065	0	0	0
k141_4827	1656	0	0	0
k141_4829	1577	0	0	0
k141_2969	2895	0	0	0
k141_1569	2730	0	0	0
k141_4830	1211	0	0	0
k141_11499	3766	0	0	0
k141_1571	1224	0	0	0
k141_2970	1767	0	0	0
k141_4831	1017	0	0	0
k141_6311	5774	0	0	0
k141_4832	1288	0	0	0
k141_1573	1520	0	0	0
k141_11500	3026	0	0	0
k141_2972	2433	0	0	0
k141_11502	1295	0	0	0
k141_4833	4051	0	0	0
k141_6314	3434	0	0	0
k141_11506	1258	0	0	0
k141_4834	2489	0	0	0
k141_1576	5442	0	0	0
k141_6316	1416	0	0	0
k141_2973	6518	0	0	0
k141_6317	1283	0	0	0
k141_1578	1565	0	0	0
k141_11508	3089	0	0	0
k141_11510	1983	0	0	0
k141_2974	4308	0	0	0
k141_6318	4158	0	0	0
k141_1579	4217	0	0	0
k141_4835	6379	0	0	0
k141_1580	2121	0	0	0
k141_4836	2236	0	0	0
k141_6319	3794	0	0	0
k141_2975	4558	0	0	0
k141_11511	5305	0	0	0
k141_4837	2448	0	0	0
k141_2976	2008	0	0	0
k141_11512	1812	0	0	0
k141_6320	2893	0	0	0
k141_4838	1956	0	0	0
k141_11513	1116	0	0	0
k141_1582	4696	0	0	0
k141_4839	1360	0	0	0
k141_11514	1588	0	0	0
k141_2979	2247	0	0	0
k141_2981	1248	0	0	0
k141_8054	114917	0	0	0
k141_11516	1698	0	0	0
k141_2982	1454	0	0	0
k141_11517	1610	0	0	0
k141_8055	1929	0	0	0
k141_2983	2094	0	0	0
k141_4840	5461	0	0	0
k141_11518	3590	0	0	0
k141_8056	3402	0	0	0
k141_2986	2316	0	0	0
k141_4842	2772	0	0	0
k141_1583	9276	0	0	0
k141_8057	1766	0	0	0
k141_4844	1378	0	0	0
k141_11520	3089	0	0	0
k141_8058	2327	0	0	0
k141_4845	1866	0	0	0
k141_1585	2901	0	0	0
k141_11521	1197	0	0	0
k141_6322	14306	0	0	0
k141_11522	1466	0	0	0
k141_1586	2520	0	0	0
k141_11523	1386	0	0	0
k141_6323	3229	0	0	0
k141_4848	2979	0	0	0
k141_11524	2459	0	0	0
k141_4849	1552	0	0	0
k141_8064	3502	0	0	0
k141_1588	4024	0	0	0
k141_6324	3471	0	0	0
k141_11526	2364	0	0	0
k141_4851	1884	0	0	0
k141_8066	1196	0	0	0
k141_4852	1303	0	0	0
k141_1589	3896	0	0	0
k141_4853	1860	0	0	0
k141_6325	4237	0	0	0
k141_8067	3737	0	0	0
k141_4854	2180	0	0	0
k141_6327	1283	0	0	0
k141_4855	2256	0	0	0
k141_11527	8518	0	0	0
k141_1590	5226	0	0	0
k141_4857	1514	0	0	0
k141_11529	1686	0	0	0
k141_8068	7486	0	0	0
k141_4858	1777	0	0	0
k141_6330	6303	0	0	0
k141_8069	1843	0	0	0
k141_6332	1343	0	0	0
k141_11532	2599	0	0	0
k141_6333	1175	0	0	0
k141_8070	1334	0	0	0
k141_4859	3012	0	0	0
k141_11533	1729	0	0	0
k141_8072	1812	0	0	0
k141_4861	1648	0	0	0
k141_11536	1167	0	0	0
k141_4863	2423	0	0	0
k141_6334	6221	0	0	0
k141_11537	3723	0	0	0
k141_4864	3215	0	0	0
k141_11538	3010	0	0	0
k141_1591	16124	0	0	0
k141_6335	4024	0	0	0
k141_11540	3186	0	0	0
k141_4865	5224	0	0	0
k141_1592	5236	0	0	0
k141_6337	5051	0	0	0
k141_6339	1649	0	0	0
k141_6340	2120	0	0	0
k141_2988	45479	0	0	0
k141_4867	5782	0	0	0
k141_6342	1861	0	0	0
k141_2990	2111	0	0	0
k141_1595	6892	0	0	0
k141_2991	1256	0	0	0
k141_6344	1891	0	0	0
k141_4868	4029	0	0	0
k141_2992	1096	0	0	0
k141_4870	1303	0	0	0
k141_11542	12552	0	0	0
k141_6345	3983	0	0	0
k141_2993	3593	0	0	0
k141_4871	3150	0	0	0
k141_6346	1273	0	0	0
k141_2994	1787	0	0	0
k141_6348	1770	0	0	0
k141_2995	2299	0	0	0
k141_11543	6565	0	0	0
k141_6349	1400	0	0	0
k141_4872	5067	0	0	0
k141_2997	1551	0	0	0
k141_4873	1107	0	0	0
k141_4875	2720	0	0	0
k141_2998	3858	0	0	0
k141_11544	6315	0	0	0
k141_8073	37428	0	0	0
k141_11545	2127	0	0	0
k141_3000	2658	0	0	0
k141_8075	1173	0	0	0
k141_4878	2876	0	0	0
k141_11548	3103	0	0	0
k141_6350	11706	0	0	0
k141_4881	1870	0	0	0
k141_6351	1780	0	0	0
k141_8076	4791	0	0	0
k141_4883	1413	0	0	0
k141_4884	1399	0	0	0
k141_3002	7465	0	0	0
k141_11549	4709	0	0	0
k141_8077	2959	0	0	0
k141_4885	1749	0	0	0
k141_11550	2489	0	0	0
k141_3003	2892	0	0	0
k141_6353	4927	0	0	0
k141_11551	1811	0	0	0
k141_4889	2723	0	0	0
k141_6354	2167	0	0	0
k141_3004	4080	0	0	0
k141_4890	2866	0	0	0
k141_11554	2419	0	0	0
k141_6355	3415	0	0	0
k141_13784	123020	0	0	0
k141_6356	1021	0	0	0
k141_4892	1082	0	0	0
k141_8083	8236	0	0	0
k141_13786	1352	0	0	0
k141_3006	3889	0	0	0
k141_6358	1537	0	0	0
k141_3007	1380	0	0	0
k141_6359	1041	0	0	0
k141_11560	2319	0	0	0
k141_6360	1565	0	0	0
k141_11562	1030	0	0	0
k141_8084	4387	0	0	0
k141_3008	4337	0	0	0
k141_11563	2286	0	0	0
k141_8086	1309	0	0	0
k141_6361	3189	0	0	0
k141_13787	7323	0	0	0
k141_11564	1990	0	0	0
k141_3009	2121	0	0	0
k141_8088	1503	0	0	0
k141_13788	1641	0	0	0
k141_3010	1948	0	0	0
k141_6363	4523	0	0	0
k141_11568	2846	0	0	0
k141_8089	4631	0	0	0
k141_3011	4485	0	0	0
k141_13789	5265	0	0	0
k141_6364	3959	0	0	0
k141_11570	2516	0	0	0
k141_3012	1573	0	0	0
k141_11571	2208	0	0	0
k141_6366	2625	0	0	0
k141_8091	5156	0	0	0
k141_3014	6910	0	0	0
k141_11573	5289	0	0	0
k141_3015	1139	0	0	0
k141_13790	10692	0	0	0
k141_8092	6503	0	0	0
k141_6367	8238	0	0	0
k141_3017	1500	0	0	0
k141_8093	2309	0	0	0
k141_8095	2419	0	0	0
k141_6368	5488	0	0	0
k141_11574	9791	0	0	0
k141_8096	2695	0	0	0
k141_13791	8907	0	0	0
k141_11575	1293	0	0	0
k141_8097	2028	0	0	0
k141_13793	1063	0	0	0
k141_6369	4331	0	0	0
k141_3019	9746	0	0	0
k141_13795	2425	0	0	0
k141_6371	2631	0	0	0
k141_13796	1559	0	0	0
k141_3020	3430	0	0	0
k141_8100	3201	0	0	0
k141_3021	1150	0	0	0
k141_8101	1254	0	0	0
k141_3023	1443	0	0	0
k141_8102	1592	0	0	0
k141_11576	8827	0	0	0
k141_3024	2223	0	0	0
k141_1596	81504	0	0	0
k141_6372	7502	0	0	0
k141_13799	5063	0	0	0
k141_11577	3422	0	0	0
k141_13800	1055	0	0	0
k141_6373	2004	0	0	0
k141_1597	4255	0	0	0
k141_13801	2572	0	0	0
k141_11578	3043	0	0	0
k141_8105	5899	0	0	0
k141_11579	1336	0	0	0
